NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,AAAAMMJJ,RR,QRR,TN,QTN,HTN,QHTN,TX,QTX,HTX,QHTX,TM,QTM,TNTXM,QTNTXM,TAMPLI,QTAMPLI,TNSOL,QTNSOL,TN50,QTN50,DG,QDG,FFM,QFFM,FF2M,QFF2M,FXY,QFXY,DXY,QDXY,HXY,QHXY,FXI,QFXI,DXI,QDXI,HXI,QHXI,FXI2,QFXI2,DXI2,QDXI2,HXI2,QHXI2,FXI3S,QFXI3S,DXI3S,QDXI3S,HXI3S,QHXI3S,DRR,QDRR
3127005,HERISSON-SPC,46.507667,2.712167,203,20100131,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100222,0.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100223,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100225,20.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100226,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100227,4.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100228,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100301,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100303,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100305,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100306,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100307,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100311,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100312,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100313,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100314,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100315,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100316,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100320,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100321,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100322,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100323,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100324,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100325,14.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100326,8.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100328,1.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100329,10.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100330,4.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100331,6.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100401,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100403,5.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100404,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100405,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100407,1.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100408,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100411,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100412,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100413,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100414,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100415,2.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100416,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100418,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100419,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100420,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100421,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100422,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100423,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100424,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100425,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100426,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100428,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100430,3.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100501,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100502,1.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100503,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100504,27.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100506,2.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100507,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100508,5.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100509,3.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100510,8.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100512,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100513,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100514,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100515,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100516,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100517,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100520,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100521,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100522,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100523,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100524,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100527,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100602,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100603,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100609,25.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100610,7.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100611,1.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100612,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100613,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100614,5.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100615,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100616,11.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100617,8.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100618,6.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100624,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100625,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100627,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100628,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100629,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100704,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100705,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100707,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100708,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100709,6.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100710,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100712,1.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100716,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100717,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100720,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100722,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100723,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100724,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100725,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100726,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100727,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100728,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100729,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100730,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100731,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100801,3.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100802,4.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100803,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100806,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100807,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100808,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100809,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100810,0.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100811,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100812,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100813,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100814,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100815,3.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100818,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100820,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100821,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100822,8.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100823,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100824,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100825,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100827,4.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100828,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100829,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100830,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100831,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100901,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100902,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100903,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100904,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100905,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100907,6.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100908,2.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100909,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100910,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100911,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100913,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100917,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100918,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100919,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100920,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100921,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100922,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100923,17.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100924,12.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100925,1.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100926,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100928,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100929,0.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127005,HERISSON-SPC,46.507667,2.712167,203,20100930,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
